delay,freq,condition,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,polygon.started,polygon_2.started,key_resp.started,polygon.stopped,trial.stopped,key_resp.keys,key_resp.rt,key_resp.duration,beep.started,sound_1.started,sound_1.stopped,beep.stopped,response.started,text.started,textbox.started,button.started,response.stopped,textbox.text,button.numClicks,button.timesOn,button.timesOff,participant,session,date,expName,psychopyVersion,frameRate,expStart,
0.4,1000,exp,12,8,152,4,930.7530660000048,,930.739632199984,930.7530660000048,931.752786499972,931.752786499972,931.752786499972,932.4553811999504,space,0.6850688999984413,None,932.4565844999743,932.8686292666282,933.1854335999815,933.1713483000058,933.1714006999973,933.1854335999815,933.1854335999815,933.1854335999815,935.8530257999664,107,1,[2.679543099948205],[2.6795517999562435],1,001,2024-11-12_13h08.55.177,Intentional Binding Task,2024.1.5,None,2024-11-12 13h09.06.533314 +0530,
0.7,400,unexp,12,9,153,2,935.8683888999512,,935.8537319999887,935.8683888999512,936.8683724000002,936.8683724000002,936.8683724000002,937.3710393999936,space,0.49205459997756407,None,937.3718457999639,938.0849394666186,938.3892040000064,938.3801347999834,938.3801525000017,938.3892040000064,938.3892040000064,938.3892040000064,941.0184531999985,584,1,[2.6370750999776646],[2.63708359998418],1,001,2024-11-12_13h08.55.177,Intentional Binding Task,2024.1.5,None,2024-11-12 13h09.06.533314 +0530,
0.1,1000,exp,12,10,154,3,941.0340871999506,,941.0190471999813,941.0340871999506,942.033826800005,942.033826800005,942.033826800005,952.1351559999748,space,10.086914899991825,None,952.1360500999726,952.2485017666515,952.5548584999633,952.5408568999846,952.5409104999853,952.5548584999633,952.5548584999633,952.5548584999633,955.5484722999972,294,1,[3.005642000003718],[3.0056486999965273],1,001,2024-11-12_13h08.55.177,Intentional Binding Task,2024.1.5,None,2024-11-12 13h09.06.533314 +0530,
0.7,1000,exp,12,11,155,11,955.5641611999599,,955.5490867999615,955.5641611999599,956.564149199985,956.564149199985,956.564149199985,957.200450400007,space,0.6275436000432819,None,957.2012860999675,957.916406666631,958.2331762999529,958.2169566999655,958.2170257999678,958.2331762999529,958.2331762999529,958.2331762999529,960.2307905000052,743,1,[2.0113167999661528],[2.011324299965054],1,001,2024-11-12_13h08.55.177,Intentional Binding Task,2024.1.5,None,2024-11-12 13h09.06.533314 +0530,
0.1,1000,exp,13,0,156,9,960.2465002999525,,960.2313487000065,960.2465002999525,961.2467054000008,961.2467054000008,961.2467054000008,964.4815446999855,space,3.2184703000239097,None,964.4823728000047,964.596104966655,964.9055506999721,964.8911399999633,964.8912079999573,964.9055506999721,964.9055506999721,964.9055506999721,970.7960302999709,643,1,[5.902552000014111],[5.902560300019104],1,001,2024-11-12_13h08.55.177,Intentional Binding Task,2024.1.5,None,2024-11-12 13h09.06.533314 +0530,
0.7,400,unexp,13,1,157,2,970.8111372999847,,970.7966928999522,970.8111372999847,971.811278899957,971.811278899957,971.811278899957,972.3630674000015,space,0.5442180000245571,None,972.3638215999817,973.077659066654,973.3863322999678,973.3711185999564,973.3711898999754,973.3863322999678,973.3863322999678,973.3863322999678,975.4782292000018,846,1,[2.1042870999663137],[2.1042960999766365],1,001,2024-11-12_13h08.55.177,Intentional Binding Task,2024.1.5,None,2024-11-12 13h09.06.533314 +0530,
0.4,400,unexp,13,2,158,1,975.4935110999504,,975.4791426999727,975.4935110999504,976.4934835999738,976.4934835999738,976.4934835999738,977.028434399981,space,0.5225426999968477,None,977.0291490999516,977.4430759666177,977.7545109000057,977.741020699963,977.741080799955,977.7545109000057,977.7545109000057,977.7545109000057,980.2438604999916,329,1,[2.5000612000003457],[2.5000698999501765],1,001,2024-11-12_13h08.55.177,Intentional Binding Task,2024.1.5,None,2024-11-12 13h09.06.533314 +0530,
0.1,1000,exp,13,3,159,6,980.2588417999796,,980.2445236999774,980.2588417999796,981.2590797999874,981.2590797999874,981.2590797999874,981.9438627999625,space,0.6785325999953784,None,981.9446569999564,982.0588318666598,982.3734507999616,982.3610012999852,982.3610520999646,982.3734507999616,982.3734507999616,982.3734507999616,984.7103996999795,654,1,[2.347011400037445],[2.3470258000306785],1,001,2024-11-12_13h08.55.177,Intentional Binding Task,2024.1.5,None,2024-11-12 13h09.06.533314 +0530,
0.4,1000,exp,13,4,160,10,984.7250608999748,,984.7119150999933,984.7250608999748,985.7247531999601,985.7247531999601,985.7247531999601,986.2277611999889,space,0.4981747000128962,None,986.2286657000077,986.6413474666226,986.9780920000048,986.9682156000054,986.9682420999743,986.9780920000048,986.9780920000048,986.9780920000048,989.0241456999793,867,1,[2.0543440000037663],[2.054353099956643],1,001,2024-11-12_13h08.55.177,Intentional Binding Task,2024.1.5,None,2024-11-12 13h09.06.533314 +0530,
0.7,1000,exp,13,5,161,5,989.0403097999515,,989.0252958000056,989.0403097999515,990.040330799995,990.040330799995,990.040330799995,990.525486700004,space,0.4682092999573797,None,990.5260751000023,991.2403908666495,991.5549627,991.5409757999587,991.5411730000051,991.5549627,991.5549627,991.5549627,994.1246916999808,509,1,[2.5808993999962695],[2.5809116999735124],1,001,2024-11-12_13h08.55.177,Intentional Binding Task,2024.1.5,None,2024-11-12 13h09.06.533314 +0530,
0.1,400,unexp,13,6,162,0,994.1399399999646,,994.1257146999706,994.1399399999646,995.1395137999789,995.1395137999789,995.1395137999789,997.4244998999638,space,2.2679775000433438,None,997.425332499959,997.5389078666378,997.8451005999814,997.8310644999729,997.8311081999564,997.8451005999814,997.8451005999814,997.8451005999814,1000.890106100007,285,1,[3.0563974999822676],[3.0564117999747396],1,001,2024-11-12_13h08.55.177,Intentional Binding Task,2024.1.5,None,2024-11-12 13h09.06.533314 +0530,
0.7,1000,exp,13,7,163,11,1000.9050030999933,,1000.891249599983,1000.9050030999933,1001.9046171999653,1001.9046171999653,1001.9046171999653,1002.9217451000004,space,1.0050711000221781,None,1002.9220426999964,1003.6376599666585,1003.9447555999504,1003.9312363999779,1003.93129519996,1003.9447555999504,1003.9447555999504,1003.9447555999504,1006.8726365999901,649,1,[2.938636300037615],[2.9386523999855854],1,001,2024-11-12_13h08.55.177,Intentional Binding Task,2024.1.5,None,2024-11-12 13h09.06.533314 +0530,
0.1,1000,exp,13,8,164,3,1006.8867989999708,,1006.8739388999529,1006.8867989999708,1007.8866553999833,1007.8866553999833,1007.8866553999833,1010.138644199993,space,2.24834579997696,None,1010.1393341999501,1010.2528149666653,1010.5663558999659,1010.5522176999948,1010.5522741999594,1010.5663558999659,1010.5663558999659,1010.5663558999659,1016.3707512999536,745,1,[5.8156405000481755],[5.815658400009852],1,001,2024-11-12_13h08.55.177,Intentional Binding Task,2024.1.5,None,2024-11-12 13h09.06.533314 +0530,
0.7,1000,exp,13,9,165,8,1016.3848281999817,,1016.3719573999988,1016.3848281999817,1017.3847857000073,1017.3847857000073,1017.3847857000073,1017.8870339999557,space,0.4959534999798052,None,1017.8877403999795,1018.601223766633,1018.9150825999677,1018.9012855999754,1018.9013386999723,1018.9150825999677,1018.9150825999677,1018.9150825999677,1020.6851053999853,785,1,[1.7811321999761276],[1.781140899984166],1,001,2024-11-12_13h08.55.177,Intentional Binding Task,2024.1.5,None,2024-11-12 13h09.06.533314 +0530,
0.4,1000,exp,13,10,166,4,1020.7004219999653,,1020.6860450999811,1020.7004219999653,1021.7005373999709,1021.7005373999709,1021.7005373999709,1022.3026867999579,space,0.5970292999991216,None,1022.3034828999662,1022.7169590666347,1023.0254234999884,1023.010945099988,1023.011009699956,1023.0254234999884,1023.0254234999884,1023.0254234999884,1025.1171961000073,946,1,[2.1033804999897256],[2.1033881999901496],1,001,2024-11-12_13h08.55.177,Intentional Binding Task,2024.1.5,None,2024-11-12 13h09.06.533314 +0530,
0.4,1000,exp,13,11,167,7,1025.1327698999667,,1025.117797999992,1025.1327698999667,1026.1330280999537,1026.1330280999537,1026.1330280999537,1027.401593699993,space,1.2505951000493951,None,1027.4023950999836,1027.815865066663,1028.125471199979,1028.1116456000018,1028.1117022999679,1028.125471199979,1028.125471199979,1028.125471199979,1030.750766699959,204,1,[2.63607010000851],[2.6360865000169724],1,001,2024-11-12_13h08.55.177,Intentional Binding Task,2024.1.5,None,2024-11-12 13h09.06.533314 +0530,
0.4,1000,exp,14,0,168,7,1030.765059700003,,1030.751570399967,1030.765059700003,1031.7651078999625,1031.7651078999625,1031.7651078999625,1035.6498858999694,space,3.8740752000012435,None,1035.6507475999533,1036.0640693666685,1036.3740282999934,1036.3608830999583,1036.360939199978,1036.3740282999934,1036.3740282999934,1036.3740282999934,1038.114926499955,685,1,[1.751725499983877],[1.7517342999926768],1,001,2024-11-12_13h08.55.177,Intentional Binding Task,2024.1.5,None,2024-11-12 13h09.06.533314 +0530,
0.7,400,unexp,14,1,169,2,1038.1300854999572,,1038.1157954999944,1038.1300854999572,1039.1301952999784,1039.1301952999784,1039.1301952999784,1039.8321313000051,space,0.6848390999948606,None,1039.8327890000073,1040.5464340666697,1040.8571372999577,1040.8419590999838,1040.8420292999945,1040.8571372999577,1040.8571372999577,1040.8571372999577,1044.2305825999938,506,1,[3.3857652999577112],[3.3857727999566123],1,001,2024-11-12_13h08.55.177,Intentional Binding Task,2024.1.5,None,2024-11-12 13h09.06.533314 +0530,
0.1,1000,exp,14,2,170,6,1044.245434499986,,1044.2311420000042,1044.245434499986,1045.2454770999611,1045.2454770999611,1045.2454770999611,1045.8147561000078,space,0.5603789999731816,None,1045.8156258999952,1045.9287134666267,1046.2375566999544,1046.2240160999936,1046.2240716999513,1046.2375566999544,1046.2375566999544,1046.2375566999544,1048.7124841999612,695,1,[2.4864741999772377],[2.4864815999753773],1,001,2024-11-12_13h08.55.177,Intentional Binding Task,2024.1.5,None,2024-11-12 13h09.06.533314 +0530,
0.4,1000,exp,14,3,171,4,1048.7276419999544,,1048.7131461999961,1048.7276419999544,1049.7274524999666,1049.7274524999666,1049.7274524999666,1050.4132505999878,space,0.6775907999835908,None,1050.414241499966,1050.8271990666437,1051.13452219998,1051.1206987999612,1051.1207441999577,1051.13452219998,1051.13452219998,1051.13452219998,1052.7118034999585,204,1,[1.589148600003682],[1.5891566000063904],1,001,2024-11-12_13h08.55.177,Intentional Binding Task,2024.1.5,None,2024-11-12 13h09.06.533314 +0530,
0.4,1000,exp,14,4,172,10,1052.7268224,,1052.7127114000032,1052.7268224,1053.7270219000056,1053.7270219000056,1053.7270219000056,1054.2625664999941,space,0.5248314999626018,None,1054.2633524999837,1054.6769859666276,1054.985262000002,1054.9708974999958,1054.9709524000064,1054.985262000002,1054.985262000002,1054.985262000002,1057.3275279999943,103,1,[2.354344600054901],[2.3543548000161536],1,001,2024-11-12_13h08.55.177,Intentional Binding Task,2024.1.5,None,2024-11-12 13h09.06.533314 +0530,
0.1,400,unexp,14,5,173,0,1057.3425612999708,,1057.328370000003,1057.3425612999708,1058.3424918999663,1058.3424918999663,1058.3424918999663,1059.8445044999826,space,1.4922615000396036,None,1059.8451428999542,1059.958833966641,1060.2748415999813,1060.2613393999636,1060.261389899999,1060.2748415999813,1060.2748415999813,1060.2748415999813,1063.1761178000015,585,1,[2.912848700012546],[2.9128583999699913],1,001,2024-11-12_13h08.55.177,Intentional Binding Task,2024.1.5,None,2024-11-12 13h09.06.533314 +0530,
0.4,400,unexp,14,6,174,1,1063.1912221999955,,1063.176735999994,1063.1912221999955,1064.1913982999977,1064.1913982999977,1064.1913982999977,1066.093498400005,space,1.8902415999909863,None,1066.0942549000029,1066.5073248666633,,1066.7915587999742,1066.791624699952,1066.8065739999874,1066.8065739999874,1066.8065739999874,1068.9911592999706,305,1,[2.197165900026448],[2.197174500033725],1,001,2024-11-12_13h08.55.177,Intentional Binding Task,2024.1.5,None,2024-11-12 13h09.06.533314 +0530,
0.7,1000,exp,14,7,175,11,1069.0067548999796,,1068.991935099999,1069.0067548999796,1070.0070485000033,1070.0070485000033,1070.0070485000033,1070.8430049999733,space,0.8211583000374958,None,1070.8439914999763,1071.5563974666331,1071.865604999999,1071.850949499989,1071.851011199993,1071.865604999999,1071.865604999999,1071.865604999999,1073.5249261999852,856,1,[1.6714108000160195],[1.671423899999354],1,001,2024-11-12_13h08.55.177,Intentional Binding Task,2024.1.5,None,2024-11-12 13h09.06.533314 +0530,
0.7,1000,exp,14,8,176,8,1073.5392529999954,,1073.5256079999963,1073.5392529999954,1074.539242799976,1074.539242799976,1074.539242799976,1075.1242394999717,space,0.5776877999887802,None,1075.1249296999886,1075.838878566636,1076.1546994999517,1076.1415518999565,1076.141596500005,1076.1546994999517,1076.1546994999517,1076.1546994999517,1078.873343699961,743,1,[2.729361899953801],[2.7293798999744467],1,001,2024-11-12_13h08.55.177,Intentional Binding Task,2024.1.5,None,2024-11-12 13h09.06.533314 +0530,
0.1,1000,exp,14,9,177,9,1078.8880888999556,,1078.8744352000067,1078.8880888999556,1079.888046099979,1079.888046099979,1079.888046099979,1080.9227860999526,space,1.0194457999896258,None,1080.9235028999974,1081.037972666618,1081.3433581999852,1081.3306613999885,1081.3307078999933,1081.3433581999852,1081.3433581999852,1081.3433581999852,1085.421154599986,721 ,1,[4.088637300010305],[4.088644900009967],1,001,2024-11-12_13h08.55.177,Intentional Binding Task,2024.1.5,None,2024-11-12 13h09.06.533314 +0530,
0.1,1000,exp,14,10,178,3,1085.4364606000017,,1085.4217831999995,1085.4364606000017,1086.436610499979,1086.436610499979,1086.436610499979,1088.7057741999743,space,2.2653004999738187,None,1088.70651249995,1088.8195098666513,1089.1369436999667,1089.1213221999933,1089.1213833999936,1089.1369436999667,1089.1369436999667,1089.1369436999667,1099.2854789999546,758,1,[10.160223499988206],[10.160235599963926],1,001,2024-11-12_13h08.55.177,Intentional Binding Task,2024.1.5,None,2024-11-12 13h09.06.533314 +0530,
0.7,1000,exp,14,11,179,5,1099.3006585999974,,1099.286300799984,1099.3006585999974,1100.300413399993,1100.300413399993,1100.300413399993,1102.734782799962,space,2.4273022999987006,None,1102.7354306000052,1103.4497468666561,1103.7657618999947,1103.7519472999847,1103.7520077999798,1103.7657618999947,1103.7657618999947,1103.7657618999947,1105.8168352000066,957,1,[2.062757700041402],[2.0627648000372574],1,001,2024-11-12_13h08.55.177,Intentional Binding Task,2024.1.5,None,2024-11-12 13h09.06.533314 +0530,
0.4,1000,exp,15,0,180,7,1105.8321609999985,,1105.817461300001,1105.8321609999985,1106.8322359999875,1106.8322359999875,1106.8322359999875,1107.0515113999718,space,0.2122018999652937,None,1107.0521731000044,1107.4653914666308,1107.7746106999693,1107.7610465000034,1107.7611421999754,1107.7746106999693,1107.7746106999693,1107.7746106999693,1115.8145161999855,846,1,[8.05152989999624],[8.051537199993618],1,001,2024-11-12_13h08.55.177,Intentional Binding Task,2024.1.5,None,2024-11-12 13h09.06.533314 +0530,
0.7,1000,exp,15,1,181,5,1115.8301934999763,,1115.8151784999645,1115.8301934999763,1116.8302907999605,1116.8302907999605,1116.8302907999605,1118.0337969999528,space,1.1871450999751687,None,1118.034679399978,1118.7464069666496,1119.0551059999852,1119.0409520999528,1119.041004300001,1119.0551059999852,1119.0551059999852,1119.0551059999852,1120.6633415999822,956,1,[1.6205560000380501],[1.620563900039997],1,001,2024-11-12_13h08.55.177,Intentional Binding Task,2024.1.5,None,2024-11-12 13h09.06.533314 +0530,
0.1,1000,exp,15,2,182,9,1120.6790733999806,,1120.6639917999855,1120.6790733999806,1121.6787298999843,1121.6787298999843,1121.6787298999843,1122.6323405999574,space,0.9388401999603957,None,1122.6332628999953,1122.7456234666208,1123.0553001999506,1123.0409880999941,1123.0410497999983,1123.0553001999506,1123.0553001999506,1123.0553001999506,1124.9299407000071,895,1,[1.8866863999865018],[1.8866974999546073],1,001,2024-11-12_13h08.55.177,Intentional Binding Task,2024.1.5,None,2024-11-12 13h09.06.533314 +0530,
0.1,1000,exp,15,3,183,3,1124.9447345999652,,1124.9306156999664,1124.9447345999652,1125.9447953999625,1125.9447953999625,1125.9447953999625,1126.7799441999523,space,0.8251371000078507,None,1126.7806355999783,1126.8945016666587,1127.2052421999979,1127.1907055999618,1127.190756099997,1127.2052421999979,1127.2052421999979,1127.2052421999979,1129.7618508999585,329,1,[2.5691224999609403],[2.5691331999842077],1,001,2024-11-12_13h08.55.177,Intentional Binding Task,2024.1.5,None,2024-11-12 13h09.06.533314 +0530,
0.1,400,unexp,15,4,184,0,1129.7772429999895,,1129.762605099997,1129.7772429999895,1130.777205499995,1130.777205499995,1130.777205499995,1131.5948870999855,space,0.8008299000211991,None,1131.595743599988,1131.7102660666608,1132.0249747000053,1132.0112091999617,1132.0112676999997,1132.0249747000053,1132.0249747000053,1132.0249747000053,1134.5442117999773,856,1,[2.5309306000126526],[2.5309401999693364],1,001,2024-11-12_13h08.55.177,Intentional Binding Task,2024.1.5,None,2024-11-12 13h09.06.533314 +0530,
0.7,1000,exp,15,5,185,8,1134.5594748999574,,1134.544876799977,1134.5594748999574,1135.5597193999565,1135.5597193999565,1135.5597193999565,1136.6454662999604,space,1.0700044000404887,None,1136.646282200003,1137.359076066645,1137.6651040999568,1137.6518364999793,1137.6518878999632,1137.6651040999568,1137.6651040999568,1137.6651040999568,1141.592333299981,754,1,[3.938562399998773],[3.938568099983968],1,001,2024-11-12_13h08.55.177,Intentional Binding Task,2024.1.5,None,2024-11-12 13h09.06.533314 +0530,
0.4,400,unexp,15,6,186,1,1141.6080180999706,,1141.592833899951,1141.6080180999706,1142.6079179999651,1142.6079179999651,1142.6079179999651,1144.8108576999512,space,2.198681099980604,None,1144.81177749997,1145.2242397666598,1145.532017999969,1145.5208235000027,1145.5208556999569,1145.532017999969,1145.532017999969,1145.532017999969,1147.741901499976,395,1,[2.218488199985586],[2.2184987999498844],1,001,2024-11-12_13h08.55.177,Intentional Binding Task,2024.1.5,None,2024-11-12 13h09.06.533314 +0530,
